relative_path,bytes,vertices,faces,watertight,body_count,extent_x_mm,extent_y_mm,extent_z_mm,load_error
design/output/sliding_powerbank_box_v6_exact_footprint/01_V14_SCHIEBEBOX_POWERBANK_KABEL.stl,183684,1816,3672,True,1,75.800003,155.199997,22.0,
design/output/sliding_powerbank_box_v6_exact_footprint/02_SCHIEBEDECKEL.stl,105884,1060,2116,True,1,75.800003,155.199997,8.8,
design/output/sliding_powerbank_box_v6_exact_footprint/03_SECHS_VERSENKTE_HEX_HALTECLIPS.stl,29684,308,592,True,6,43.5,29.279057,5.65,
design/output/sliding_powerbank_box_v6_exact_footprint/04_CLIP_PASSFORM_LEICHT_9P26.stl,5184,53,102,True,1,11.5,13.279057,5.65,
design/output/sliding_powerbank_box_v6_exact_footprint/05_CLIP_PASSFORM_NOMINAL_9P34.stl,5184,53,102,True,1,11.5,13.279057,5.65,
design/output/sliding_powerbank_box_v6_exact_footprint/06_CLIP_PASSFORM_FEST_9P42.stl,5184,53,102,True,1,11.5,13.279057,5.65,
design/output/sliding_powerbank_box_v6_exact_footprint/NICHT_DRUCKEN_MONTAGE_UNTER_V14_VORSCHAU.stl,335384,3177,6706,False,3,87.274578,155.199997,39.54884,
design/output/sliding_powerbank_box_v6_exact_footprint/NICHT_DRUCKEN_POWERBANK_100MM_IN_100MM_FACH_VORSCHAU.stl,195384,1935,3906,True,2,76.0,155.199997,22.0,
design/output/sliding_powerbank_box_v7_closed_sides/01_V14_SCHIEBEBOX_POWERBANK_KABEL_SEITEN_GESCHLOSSEN_V7.stl,192284,1900,3844,True,1,75.800003,155.199997,22.0,
design/output/sliding_powerbank_box_v7_closed_sides/02_SCHIEBEDECKEL_UNVERAENDERT_V7.stl,105884,1060,2116,True,1,75.800003,155.199997,8.8,
design/output/sliding_powerbank_box_v7_closed_sides/03_SECHS_VERSENKTE_HEX_HALTECLIPS_V7.stl,29684,308,592,True,6,43.5,29.279057,5.65,
design/output/sliding_powerbank_box_v7_closed_sides/04_CLIP_PASSFORM_LEICHT_9P26.stl,5184,53,102,True,1,11.5,13.279057,5.65,
design/output/sliding_powerbank_box_v7_closed_sides/05_CLIP_PASSFORM_NOMINAL_9P34.stl,5184,53,102,True,1,11.5,13.279057,5.65,
design/output/sliding_powerbank_box_v7_closed_sides/06_CLIP_PASSFORM_FEST_9P42.stl,5184,53,102,True,1,11.5,13.279057,5.65,
design/output/sliding_powerbank_box_v7_closed_sides/NICHT_DRUCKEN_MONTAGE_UNTER_V14_VORSCHAU.stl,343984,3261,6878,False,3,87.274578,155.199997,39.54884,
design/output/sliding_powerbank_box_v7_closed_sides/NICHT_DRUCKEN_POWERBANK_100MM_IN_100MM_FACH_VORSCHAU.stl,203984,2019,4078,True,2,76.0,155.199997,22.0,
